,Date,State,Confirmed,Deceased,Recovered,State_Name
2634,23-May-20,ML,0,0,0,Meghalaya
2635,23-May-20,MN,3,0,0,Manipur
2636,23-May-20,MP,201,9,178,Madhya Pradesh
2637,23-May-20,MZ,0,0,0,Mizoram
2638,23-May-20,NL,0,0,0,Nagaland
2639,23-May-20,OR,80,0,61,Odisha
2640,23-May-20,PB,16,0,23,Punjab
2641,23-May-20,PY,0,0,0,Puducherry
2642,23-May-20,RJ,248,7,106,Rajasthan
2643,23-May-20,SK,1,0,0,Sikkim
2644,23-May-20,TG,52,1,25,Telangana
2645,23-May-20,TN,759,5,363,Tamil Nadu
2646,23-May-20,TR,16,0,0,Tripura
2647,23-May-20,TT,6663,142,2576,Total
2648,23-May-20,UN,279,0,0,State Unassigned
2649,23-May-20,UP,282,3,82,Uttar Pradesh
2650,23-May-20,UT,91,0,2,Uttarakhand
2651,23-May-20,WB,127,4,60,West Bengal
2652,24-Apr-20,AN,7,0,0,Andaman and Nicobar Islands
2653,24-Apr-20,AP,62,2,4,Andhra Pradesh
2654,24-Apr-20,AR,0,0,0,Arunachal Pradesh
2655,24-Apr-20,AS,0,0,0,Assam
2656,24-Apr-20,BR,53,0,0,Bihar
2657,24-Apr-20,CH,0,0,1,Chandigarh
2658,24-Apr-20,CT,0,0,0,Chhattisgarh
2659,24-Apr-20,DD,0,0,0,Daman and Diu
2660,24-Apr-20,DL,138,3,49,Delhi
2661,24-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2662,24-Apr-20,GA,0,0,0,Goa
2663,24-Apr-20,GJ,191,15,7,Gujarat
2664,24-Apr-20,HP,0,0,0,Himachal Pradesh
2665,24-Apr-20,HR,5,0,16,Haryana
2666,24-Apr-20,JH,6,0,0,Jharkhand
2667,24-Apr-20,JK,20,0,17,Jammu and Kashmir
2668,24-Apr-20,KA,29,1,7,Karnataka
2669,24-Apr-20,KL,3,1,15,Kerala
2670,24-Apr-20,LA,0,0,0,Ladakh
2671,24-Apr-20,LD,0,0,0,Lakshadweep
2672,24-Apr-20,MH,390,18,117,Maharashtra
2673,24-Apr-20,ML,0,0,0,Meghalaya
2674,24-Apr-20,MN,0,0,0,Manipur
2675,24-Apr-20,MP,159,9,7,Madhya Pradesh
2676,24-Apr-20,MZ,0,0,0,Mizoram
2677,24-Apr-20,NL,0,0,0,Nagaland
2678,24-Apr-20,OR,5,0,0,Odisha
2679,24-Apr-20,PB,15,0,4,Punjab
2680,24-Apr-20,PY,0,0,0,Puducherry
2681,24-Apr-20,RJ,70,4,42,Rajasthan
2682,24-Apr-20,SK,0,0,0,Sikkim
2683,24-Apr-20,TG,13,0,39,Telangana
2684,24-Apr-20,TN,72,2,114,Tamil Nadu
2685,24-Apr-20,TR,0,0,0,Tripura
2686,24-Apr-20,TT,1408,59,484,Total
2687,24-Apr-20,UN,0,0,0,State Unassigned
2688,24-Apr-20,UP,111,1,20,Uttar Pradesh
2689,24-Apr-20,UT,1,0,1,Uttarakhand
2690,24-Apr-20,WB,58,3,24,West Bengal
2691,24-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
2692,24-Mar-20,AP,1,0,0,Andhra Pradesh
2693,24-Mar-20,AR,0,0,0,Arunachal Pradesh
2694,24-Mar-20,AS,0,0,0,Assam
2695,24-Mar-20,BR,0,0,0,Bihar
2696,24-Mar-20,CH,0,0,0,Chandigarh
2697,24-Mar-20,CT,0,0,0,Chhattisgarh
2698,24-Mar-20,DD,0,0,0,Daman and Diu
2699,24-Mar-20,DL,0,0,1,Delhi
2700,24-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2701,24-Mar-20,GA,0,0,0,Goa
2702,24-Mar-20,GJ,4,0,0,Gujarat
2703,24-Mar-20,HP,0,0,0,Himachal Pradesh
2704,24-Mar-20,HR,2,0,0,Haryana
2705,24-Mar-20,JH,0,0,0,Jharkhand
2706,24-Mar-20,JK,2,0,0,Jammu and Kashmir
2707,24-Mar-20,KA,8,0,1,Karnataka
2708,24-Mar-20,KL,14,0,1,Kerala
2709,24-Mar-20,LA,0,0,0,Ladakh
2710,24-Mar-20,LD,0,0,0,Lakshadweep
2711,24-Mar-20,MH,10,0,0,Maharashtra
2712,24-Mar-20,ML,0,0,0,Meghalaya
2713,24-Mar-20,MN,1,0,0,Manipur
2714,24-Mar-20,MP,1,0,0,Madhya Pradesh
2715,24-Mar-20,MZ,0,0,0,Mizoram
2716,24-Mar-20,NL,0,0,0,Nagaland
2717,24-Mar-20,OR,0,0,0,Odisha
2718,24-Mar-20,PB,6,0,0,Punjab
2719,24-Mar-20,PY,0,0,0,Puducherry
2720,24-Mar-20,RJ,0,0,0,Rajasthan
2721,24-Mar-20,SK,0,0,0,Sikkim
2722,24-Mar-20,TG,4,0,0,Telangana
2723,24-Mar-20,TN,6,1,0,Tamil Nadu
2724,24-Mar-20,TR,0,0,0,Tripura
2725,24-Mar-20,TT,64,1,5,Total
2726,24-Mar-20,UN,0,0,0,State Unassigned
2727,24-Mar-20,UP,3,0,2,Uttar Pradesh
2728,24-Mar-20,UT,0,0,0,Uttarakhand
2729,24-Mar-20,WB,2,0,0,West Bengal
2730,24-May-20,AN,0,0,0,Andaman and Nicobar Islands
2731,24-May-20,AP,66,0,62,Andhra Pradesh
2732,24-May-20,AR,1,0,0,Arunachal Pradesh
2733,24-May-20,AS,46,0,1,Assam
2734,24-May-20,BR,180,0,49,Bihar
2735,24-May-20,CH,37,1,0,Chandigarh
2736,24-May-20,CT,38,0,0,Chhattisgarh
2737,24-May-20,DD,0,0,0,Daman and Diu
2738,24-May-20,DL,508,30,273,Delhi
2739,24-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2740,24-May-20,GA,11,0,0,Goa
2741,24-May-20,GJ,394,29,243,Gujarat
2742,24-May-20,HP,18,0,2,Himachal Pradesh
2743,24-May-20,HR,53,0,15,Haryana
2744,24-May-20,JH,20,1,7,Jharkhand
2745,24-May-20,JK,52,0,35,Jammu and Kashmir
2746,24-May-20,KA,130,0,46,Karnataka
2747,24-May-20,KL,53,1,5,Kerala
2748,24-May-20,LA,3,0,0,Ladakh
2749,24-May-20,LD,0,0,0,Lakshadweep
2750,24-May-20,MH,3041,58,1196,Maharashtra
2751,24-May-20,ML,0,0,0,Meghalaya
2752,24-May-20,MN,3,0,2,Manipur
2753,24-May-20,MP,294,9,141,Madhya Pradesh
2754,24-May-20,MZ,0,0,0,Mizoram
2755,24-May-20,NL,0,0,0,Nagaland
2756,24-May-20,OR,67,0,53,Odisha
2757,24-May-20,PB,15,1,28,Punjab
2758,24-May-20,PY,15,0,2,Puducherry
2759,24-May-20,RJ,286,3,62,Rajasthan
2760,24-May-20,SK,0,0,0,Sikkim
2761,24-May-20,TG,41,4,24,Telangana
2762,24-May-20,TN,765,8,833,Tamil Nadu
2763,24-May-20,TR,3,0,13,Tripura
2764,24-May-20,TT,7111,156,3285,Total
2765,24-May-20,UN,439,0,0,State Unassigned
2766,24-May-20,UP,251,6,132,Uttar Pradesh
2767,24-May-20,UT,73,2,3,Uttarakhand
2768,24-May-20,WB,208,3,58,West Bengal
2769,25-Apr-20,AN,4,0,0,Andaman and Nicobar Islands
2770,25-Apr-20,AP,61,2,26,Andhra Pradesh
2771,25-Apr-20,AR,0,0,0,Arunachal Pradesh
2772,25-Apr-20,AS,0,0,0,Assam
2773,25-Apr-20,BR,28,0,1,Bihar
2774,25-Apr-20,CH,1,0,0,Chandigarh
2775,25-Apr-20,CT,1,0,2,Chhattisgarh
2776,25-Apr-20,DD,0,0,0,Daman and Diu
2777,25-Apr-20,DL,111,1,12,Delhi
2778,25-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2779,25-Apr-20,GA,0,0,0,Goa
2780,25-Apr-20,GJ,256,6,17,Gujarat
2781,25-Apr-20,HP,0,0,4,Himachal Pradesh
2782,25-Apr-20,HR,12,0,5,Haryana
2783,25-Apr-20,JH,8,0,0,Jharkhand
2784,25-Apr-20,JK,40,1,3,Jammu and Kashmir
2785,25-Apr-20,KA,26,0,6,Karnataka
2786,25-Apr-20,KL,7,0,7,Kerala
2787,25-Apr-20,LA,2,0,0,Ladakh
2788,25-Apr-20,LD,0,0,0,Lakshadweep
2789,25-Apr-20,MH,811,22,119,Maharashtra
2790,25-Apr-20,ML,0,0,0,Meghalaya
2791,25-Apr-20,MN,0,0,0,Manipur
2792,25-Apr-20,MP,99,7,71,Madhya Pradesh
2793,25-Apr-20,MZ,0,0,0,Mizoram
2794,25-Apr-20,NL,0,0,0,Nagaland
2795,25-Apr-20,OR,6,0,1,Odisha
2796,25-Apr-20,PB,10,0,2,Punjab
2797,25-Apr-20,PY,1,0,0,Puducherry
2798,25-Apr-20,RJ,49,2,20,Rajasthan
2799,25-Apr-20,SK,0,0,0,Sikkim
2800,25-Apr-20,TG,7,0,16,Telangana
2801,25-Apr-20,TN,66,1,94,Tamil Nadu
2802,25-Apr-20,TR,0,0,0,Tripura
2803,25-Apr-20,TT,1835,44,442,Total
2804,25-Apr-20,UN,0,0,0,State Unassigned
2805,25-Apr-20,UP,172,2,35,Uttar Pradesh
2806,25-Apr-20,UT,0,0,1,Uttarakhand
2807,25-Apr-20,WB,57,0,0,West Bengal
2808,25-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
2809,25-Mar-20,AP,2,0,1,Andhra Pradesh
2810,25-Mar-20,AR,0,0,0,Arunachal Pradesh
2811,25-Mar-20,AS,0,0,0,Assam
2812,25-Mar-20,BR,1,0,0,Bihar
2813,25-Mar-20,CH,0,0,0,Chandigarh
2814,25-Mar-20,CT,2,0,0,Chhattisgarh
2815,25-Mar-20,DD,0,0,0,Daman and Diu
2816,25-Mar-20,DL,5,0,0,Delhi
2817,25-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2818,25-Mar-20,GA,3,0,0,Goa
2819,25-Mar-20,GJ,4,0,0,Gujarat
2820,25-Mar-20,HP,0,0,0,Himachal Pradesh
2821,25-Mar-20,HR,1,0,0,Haryana
2822,25-Mar-20,JH,0,0,0,Jharkhand
2823,25-Mar-20,JK,5,0,1,Jammu and Kashmir
2824,25-Mar-20,KA,10,0,0,Karnataka
2825,25-Mar-20,KL,9,0,0,Kerala
2826,25-Mar-20,LA,0,0,0,Ladakh
2827,25-Mar-20,LD,0,0,0,Lakshadweep
2828,25-Mar-20,MH,15,0,1,Maharashtra
2829,25-Mar-20,ML,0,0,0,Meghalaya
2830,25-Mar-20,MN,0,0,0,Manipur
2831,25-Mar-20,MP,8,1,0,Madhya Pradesh
2832,25-Mar-20,MZ,1,0,0,Mizoram
2833,25-Mar-20,NL,0,0,0,Nagaland
2834,25-Mar-20,OR,0,0,0,Odisha
2835,25-Mar-20,PB,2,0,0,Punjab
2836,25-Mar-20,PY,0,0,0,Puducherry
2837,25-Mar-20,RJ,6,0,0,Rajasthan
2838,25-Mar-20,SK,0,0,0,Sikkim
2839,25-Mar-20,TG,4,0,0,Telangana
2840,25-Mar-20,TN,8,0,0,Tamil Nadu
2841,25-Mar-20,TR,0,0,0,Tripura
2842,25-Mar-20,TT,90,1,3,Total
2843,25-Mar-20,UN,0,0,0,State Unassigned
2844,25-Mar-20,UP,3,0,0,Uttar Pradesh
2845,25-Mar-20,UT,1,0,0,Uttarakhand
2846,25-Mar-20,WB,0,0,0,West Bengal
2847,25-May-20,AN,0,0,0,Andaman and Nicobar Islands
2848,25-May-20,AP,106,0,51,Andhra Pradesh
2849,25-May-20,AR,0,0,0,Arunachal Pradesh
2850,25-May-20,AS,156,0,5,Assam
2851,25-May-20,BR,163,2,31,Bihar
2852,25-May-20,CH,4,0,8,Chandigarh
2853,25-May-20,CT,40,0,3,Chhattisgarh
2854,25-May-20,DD,0,0,0,Daman and Diu
2855,25-May-20,DL,635,15,231,Delhi
2856,25-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2857,25-May-20,GA,1,0,3,Goa
2858,25-May-20,GJ,405,30,224,Gujarat
2859,25-May-20,HP,20,0,4,Himachal Pradesh
2860,25-May-20,HR,29,0,37,Haryana
2861,25-May-20,JH,35,0,0,Jharkhand
2862,25-May-20,JK,47,2,0,Jammu and Kashmir
2863,25-May-20,KA,93,2,51,Karnataka
2864,25-May-20,KL,49,0,12,Kerala
2865,25-May-20,LA,1,0,0,Ladakh
2866,25-May-20,LD,0,0,0,Lakshadweep
2867,25-May-20,MH,2436,60,1186,Maharashtra
2868,25-May-20,ML,1,0,0,Meghalaya
2869,25-May-20,MN,4,0,0,Manipur
2870,25-May-20,MP,194,10,163,Madhya Pradesh
2871,25-May-20,MZ,0,0,0,Mizoram
2872,25-May-20,NL,3,0,0,Nagaland
2873,25-May-20,OR,102,0,99,Odisha
2874,25-May-20,PB,21,0,15,Punjab
2875,25-May-20,PY,8,0,5,Puducherry
2876,25-May-20,RJ,272,4,208,Rajasthan
2877,25-May-20,SK,0,0,0,Sikkim
2878,25-May-20,TG,66,3,72,Telangana
2879,25-May-20,TN,805,7,407,Tamil Nadu
2880,25-May-20,TR,4,0,0,Tripura
2881,25-May-20,TT,6414,150,3012,Total
2882,25-May-20,UN,304,0,0,State Unassigned
2883,25-May-20,UP,229,8,122,Uttar Pradesh
2884,25-May-20,UT,32,1,0,Uttarakhand
2885,25-May-20,WB,149,6,75,West Bengal
2886,26-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
2887,26-Apr-20,AP,81,0,60,Andhra Pradesh
2888,26-Apr-20,AR,0,0,0,Arunachal Pradesh
2889,26-Apr-20,AS,0,0,8,Assam
2890,26-Apr-20,BR,26,0,11,Bihar
2891,26-Apr-20,CH,8,0,2,Chandigarh
2892,26-Apr-20,CT,0,0,0,Chhattisgarh
2893,26-Apr-20,DD,0,0,0,Daman and Diu
2894,26-Apr-20,DL,293,0,8,Delhi
2895,26-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2896,26-Apr-20,GA,0,0,0,Goa
2897,26-Apr-20,GJ,230,18,31,Gujarat
2898,26-Apr-20,HP,0,0,0,Himachal Pradesh
2899,26-Apr-20,HR,9,0,8,Haryana
2900,26-Apr-20,JH,15,0,5,Jharkhand
2901,26-Apr-20,JK,29,0,25,Jammu and Kashmir
2902,26-Apr-20,KA,3,1,24,Karnataka
2903,26-Apr-20,KL,11,0,4,Kerala
2904,26-Apr-20,LA,0,0,0,Ladakh
2905,26-Apr-20,LD,0,0,0,Lakshadweep
2906,26-Apr-20,MH,440,19,112,Maharashtra
2907,26-Apr-20,ML,0,0,0,Meghalaya
2908,26-Apr-20,MN,0,0,0,Manipur
2909,26-Apr-20,MP,145,4,21,Madhya Pradesh
2910,26-Apr-20,MZ,0,0,0,Mizoram
2911,26-Apr-20,NL,0,0,0,Nagaland
2912,26-Apr-20,OR,3,0,1,Odisha
2913,26-Apr-20,PB,14,1,12,Punjab
2914,26-Apr-20,PY,0,0,0,Puducherry
2915,26-Apr-20,RJ,102,7,116,Rajasthan
2916,26-Apr-20,SK,0,0,0,Sikkim
2917,26-Apr-20,TG,11,0,9,Telangana
2918,26-Apr-20,TN,64,1,60,Tamil Nadu
2919,26-Apr-20,TR,0,0,0,Tripura
2920,26-Apr-20,TT,1607,56,585,Total
2921,26-Apr-20,UN,0,0,0,State Unassigned
2922,26-Apr-20,UP,80,3,66,Uttar Pradesh
2923,26-Apr-20,UT,3,0,0,Uttarakhand
2924,26-Apr-20,WB,40,2,2,West Bengal
2925,26-Mar-20,AN,1,0,0,Andaman and Nicobar Islands
2926,26-Mar-20,AP,1,0,0,Andhra Pradesh
2927,26-Mar-20,AR,0,0,0,Arunachal Pradesh
2928,26-Mar-20,AS,0,0,0,Assam
2929,26-Mar-20,BR,3,0,0,Bihar
2930,26-Mar-20,CH,0,0,0,Chandigarh
2931,26-Mar-20,CT,3,0,0,Chhattisgarh
2932,26-Mar-20,DD,0,0,0,Daman and Diu
2933,26-Mar-20,DL,1,0,0,Delhi
2934,26-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2935,26-Mar-20,GA,0,0,0,Goa
2936,26-Mar-20,GJ,5,2,0,Gujarat
2937,26-Mar-20,HP,0,0,0,Himachal Pradesh
2938,26-Mar-20,HR,1,0,0,Haryana
2939,26-Mar-20,JH,0,0,0,Jharkhand
2940,26-Mar-20,JK,3,1,0,Jammu and Kashmir
2941,26-Mar-20,KA,4,1,0,Karnataka
2942,26-Mar-20,KL,19,0,7,Kerala
2943,26-Mar-20,LA,0,0,0,Ladakh
2944,26-Mar-20,LD,0,0,0,Lakshadweep
2945,26-Mar-20,MH,3,1,0,Maharashtra
2946,26-Mar-20,ML,0,0,0,Meghalaya
2947,26-Mar-20,MN,0,0,0,Manipur
2948,26-Mar-20,MP,5,0,0,Madhya Pradesh
2949,26-Mar-20,MZ,0,0,0,Mizoram
2950,26-Mar-20,NL,0,0,0,Nagaland
2951,26-Mar-20,OR,1,0,0,Odisha
2952,26-Mar-20,PB,2,0,0,Punjab
2953,26-Mar-20,PY,0,0,0,Puducherry
2954,26-Mar-20,RJ,2,0,0,Rajasthan
2955,26-Mar-20,SK,0,0,0,Sikkim
2956,26-Mar-20,TG,3,0,0,Telangana
2957,26-Mar-20,TN,3,0,0,Tamil Nadu
2958,26-Mar-20,TR,0,0,0,Tripura
2959,26-Mar-20,TT,65,5,7,Total
2960,26-Mar-20,UN,0,0,0,State Unassigned
2961,26-Mar-20,UP,4,0,0,Uttar Pradesh
2962,26-Mar-20,UT,0,0,0,Uttarakhand
2963,26-Mar-20,WB,1,0,0,West Bengal
2964,26-May-20,AN,0,0,0,Andaman and Nicobar Islands
2965,26-May-20,AP,97,1,125,Andhra Pradesh
2966,26-May-20,AR,0,0,0,Arunachal Pradesh
2967,26-May-20,AS,134,0,0,Assam
2968,26-May-20,BR,231,1,67,Bihar
2969,26-May-20,CH,12,0,0,Chandigarh
2970,26-May-20,CT,68,0,12,Chhattisgarh
2971,26-May-20,DD,0,0,0,Daman and Diu
2972,26-May-20,DL,412,12,183,Delhi
2973,26-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2974,26-May-20,GA,0,0,9,Goa
2975,26-May-20,GJ,361,27,501,Gujarat
2976,26-May-20,HP,24,0,0,Himachal Pradesh
2977,26-May-20,HR,92,0,22,Haryana
2978,26-May-20,JH,21,0,5,Jharkhand
2979,26-May-20,JK,91,1,24,Jammu and Kashmir
2980,26-May-20,KA,101,0,59,Karnataka
2981,26-May-20,KL,67,1,10,Kerala
2982,26-May-20,LA,0,0,0,Ladakh
2983,26-May-20,LD,0,0,0,Lakshadweep
2984,26-May-20,MH,2091,97,1168,Maharashtra
2985,26-May-20,ML,5,0,0,Meghalaya
2986,26-May-20,MN,3,0,0,Manipur
2987,26-May-20,MP,165,5,118,Madhya Pradesh
2988,26-May-20,MZ,0,0,0,Mizoram
2989,26-May-20,NL,1,0,0,Nagaland
2990,26-May-20,OR,79,0,84,Odisha
2991,26-May-20,PB,25,0,5,Punjab
2992,26-May-20,PY,0,0,0,Puducherry
2993,26-May-20,RJ,236,3,220,Rajasthan
2994,26-May-20,SK,0,0,0,Sikkim
2995,26-May-20,TG,112,1,120,Telangana
2996,26-May-20,TN,646,11,611,Tamil Nadu
2997,26-May-20,TR,34,0,0,Tripura
2998,26-May-20,TT,5907,173,3585,Total
2999,26-May-20,UN,328,0,0,State Unassigned
3000,26-May-20,UP,227,8,164,Uttar Pradesh
3001,26-May-20,UT,51,0,6,Uttarakhand
3002,26-May-20,WB,193,5,72,West Bengal
3003,27-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
3004,27-Apr-20,AP,80,0,4,Andhra Pradesh
3005,27-Apr-20,AR,0,0,0,Arunachal Pradesh
3006,27-Apr-20,AS,0,0,0,Assam
3007,27-Apr-20,BR,69,0,0,Bihar
3008,27-Apr-20,CH,9,0,0,Chandigarh
3009,27-Apr-20,CT,0,0,0,Chhattisgarh
3010,27-Apr-20,DD,0,0,0,Daman and Diu
3011,27-Apr-20,DL,190,0,0,Delhi
3012,27-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3013,27-Apr-20,GA,0,0,0,Goa
3014,27-Apr-20,GJ,247,11,81,Gujarat
3015,27-Apr-20,HP,0,0,3,Himachal Pradesh
3016,27-Apr-20,HR,5,0,14,Haryana
3017,27-Apr-20,JH,21,0,4,Jharkhand
3018,27-Apr-20,JK,23,1,27,Jammu and Kashmir
3019,27-Apr-20,KA,9,1,11,Karnataka
3020,27-Apr-20,KL,13,0,13,Kerala
3021,27-Apr-20,LA,0,0,0,Ladakh
3022,27-Apr-20,LD,0,0,0,Lakshadweep
3023,27-Apr-20,MH,522,27,94,Maharashtra
3024,27-Apr-20,ML,0,0,0,Meghalaya
3025,27-Apr-20,MN,0,0,0,Manipur
3026,27-Apr-20,MP,75,7,55,Madhya Pradesh
3027,27-Apr-20,MZ,0,0,0,Mizoram
3028,27-Apr-20,NL,0,0,0,Nagaland
3029,27-Apr-20,OR,15,0,2,Odisha
3030,27-Apr-20,PB,8,1,14,Punjab
3031,27-Apr-20,PY,0,0,1,Puducherry
3032,27-Apr-20,RJ,77,9,115,Rajasthan
3033,27-Apr-20,SK,0,0,0,Sikkim
3034,27-Apr-20,TG,2,0,16,Telangana
3035,27-Apr-20,TN,52,0,54,Tamil Nadu
3036,27-Apr-20,TR,0,0,0,Tripura
3037,27-Apr-20,TT,1568,58,580,Total
3038,27-Apr-20,UN,0,0,0,State Unassigned
3039,27-Apr-20,UP,113,1,72,Uttar Pradesh
3040,27-Apr-20,UT,0,0,0,Uttarakhand
3041,27-Apr-20,WB,38,0,0,West Bengal
3042,27-Mar-20,AN,5,0,0,Andaman and Nicobar Islands
3043,27-Mar-20,AP,2,0,0,Andhra Pradesh
3044,27-Mar-20,AR,0,0,0,Arunachal Pradesh
3045,27-Mar-20,AS,0,0,0,Assam
3046,27-Mar-20,BR,2,0,0,Bihar
3047,27-Mar-20,CH,1,0,0,Chandigarh
3048,27-Mar-20,CT,0,0,0,Chhattisgarh
3049,27-Mar-20,DD,0,0,0,Daman and Diu
3050,27-Mar-20,DL,4,0,0,Delhi
3051,27-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3052,27-Mar-20,GA,0,0,0,Goa
3053,27-Mar-20,GJ,4,0,0,Gujarat
3054,27-Mar-20,HP,0,0,1,Himachal Pradesh
3055,27-Mar-20,HR,1,0,0,Haryana
3056,27-Mar-20,JH,0,0,0,Jharkhand
3057,27-Mar-20,JK,6,0,0,Jammu and Kashmir
3058,27-Mar-20,KA,9,1,2,Karnataka
3059,27-Mar-20,KL,39,0,0,Kerala
3060,27-Mar-20,LA,0,0,3,Ladakh
3061,27-Mar-20,LD,0,0,0,Lakshadweep
3062,27-Mar-20,MH,31,1,18,Maharashtra
3063,27-Mar-20,ML,0,0,0,Meghalaya
3064,27-Mar-20,MN,0,0,0,Manipur
3065,27-Mar-20,MP,9,1,0,Madhya Pradesh
3066,27-Mar-20,MZ,0,0,0,Mizoram
3067,27-Mar-20,NL,0,0,0,Nagaland
3068,27-Mar-20,OR,0,0,0,Odisha
3069,27-Mar-20,PB,5,0,1,Punjab
3070,27-Mar-20,PY,0,0,0,Puducherry
3071,27-Mar-20,RJ,10,0,0,Rajasthan
3072,27-Mar-20,SK,0,0,0,Sikkim
3073,27-Mar-20,TG,15,0,0,Telangana
3074,27-Mar-20,TN,9,0,1,Tamil Nadu
3075,27-Mar-20,TR,0,0,0,Tripura
3076,27-Mar-20,TT,164,3,26,Total
3077,27-Mar-20,UN,0,0,0,State Unassigned
3078,27-Mar-20,UP,7,0,0,Uttar Pradesh
3079,27-Mar-20,UT,0,0,0,Uttarakhand
3080,27-Mar-20,WB,5,0,0,West Bengal
3081,27-May-20,AN,0,0,0,Andaman and Nicobar Islands
3082,27-May-20,AP,134,1,48,Andhra Pradesh
3083,27-May-20,AR,0,0,0,Arunachal Pradesh
3084,27-May-20,AS,101,0,25,Assam
3085,27-May-20,BR,68,1,118,Bihar
3086,27-May-20,CH,1,0,0,Chandigarh
3087,27-May-20,CT,4,0,4,Chhattisgarh
3088,27-May-20,DD,0,0,0,Daman and Diu
3089,27-May-20,DL,792,15,310,Delhi
3090,27-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3091,27-May-20,GA,1,0,9,Goa
3092,27-May-20,GJ,376,23,410,Gujarat
3093,27-May-20,HP,26,2,3,Himachal Pradesh
3094,27-May-20,HR,76,2,14,Haryana
3095,27-May-20,JH,7,0,0,Jharkhand
3096,27-May-20,JK,162,2,21,Jammu and Kashmir
3097,27-May-20,KA,135,3,17,Karnataka
3098,27-May-20,KL,40,0,10,Kerala
3099,27-May-20,LA,1,0,0,Ladakh
3100,27-May-20,LD,0,0,0,Lakshadweep
3101,27-May-20,MH,2190,105,964,Maharashtra
3102,27-May-20,ML,0,0,0,Meghalaya
3103,27-May-20,MN,5,0,0,Manipur
3104,27-May-20,MP,237,8,238,Madhya Pradesh
3105,27-May-20,MZ,0,0,0,Mizoram
3106,27-May-20,NL,5,0,0,Nagaland
3107,27-May-20,OR,76,0,79,Odisha
3108,27-May-20,PB,33,0,0,Punjab
3109,27-May-20,PY,0,0,0,Puducherry
3110,27-May-20,RJ,280,3,286,Rajasthan
3111,27-May-20,SK,0,0,0,Sikkim
3112,27-May-20,TG,107,6,37,Telangana
3113,27-May-20,TN,817,6,567,Tamil Nadu
3114,27-May-20,TR,10,0,0,Tripura
3115,27-May-20,TT,7246,188,3434,Total
3116,27-May-20,UN,1043,0,0,State Unassigned
3117,27-May-20,UP,267,5,167,Uttar Pradesh
3118,27-May-20,UT,69,0,15,Uttarakhand
3119,27-May-20,WB,183,6,92,West Bengal
3120,28-Apr-20,AN,0,0,4,Andaman and Nicobar Islands
3121,28-Apr-20,AP,82,0,23,Andhra Pradesh
3122,28-Apr-20,AR,0,0,0,Arunachal Pradesh
3123,28-Apr-20,AS,2,0,0,Assam
3124,28-Apr-20,BR,20,0,8,Bihar
3125,28-Apr-20,CH,11,0,0,Chandigarh
3126,28-Apr-20,CT,1,0,2,Chhattisgarh
3127,28-Apr-20,DD,0,0,0,Daman and Diu
3128,28-Apr-20,DL,206,0,201,Delhi
3129,28-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3130,28-Apr-20,GA,0,0,0,Goa
3131,28-Apr-20,GJ,226,19,40,Gujarat
3132,28-Apr-20,HP,0,0,0,Himachal Pradesh
3133,28-Apr-20,HR,7,0,11,Haryana
3134,28-Apr-20,JH,2,0,2,Jharkhand
3135,28-Apr-20,JK,19,1,12,Jammu and Kashmir
3136,28-Apr-20,KA,11,0,14,Karnataka
3137,28-Apr-20,KL,4,0,4,Kerala
3138,28-Apr-20,LA,2,0,0,Ladakh
3139,28-Apr-20,LD,0,0,0,Lakshadweep
3140,28-Apr-20,MH,728,31,106,Maharashtra
3141,28-Apr-20,ML,0,0,0,Meghalaya
3142,28-Apr-20,MN,0,0,0,Manipur
3143,28-Apr-20,MP,222,10,16,Madhya Pradesh
3144,28-Apr-20,MZ,0,0,0,Mizoram
3145,28-Apr-20,NL,0,0,0,Nagaland
3146,28-Apr-20,OR,0,0,1,Odisha
3147,28-Apr-20,PB,12,0,3,Punjab
3148,28-Apr-20,PY,0,0,0,Puducherry
3149,28-Apr-20,RJ,102,2,26,Rajasthan
3150,28-Apr-20,SK,0,0,0,Sikkim
3151,28-Apr-20,TG,6,0,42,Telangana
3152,28-Apr-20,TN,121,1,54,Tamil Nadu
3153,28-Apr-20,TR,0,0,0,Tripura
3154,28-Apr-20,TT,1902,69,636,Total
3155,28-Apr-20,UN,0,0,0,State Unassigned
